,playerId,gameWeek,firstName,secondName,position,teamId,minutes,eventPoints,totalPoints,goalsScored,assists,cleanSheets,goalsConceded,penaltiesSaved,penaltiesMissed,ownGoals,yellowCards,redCards,saves,bonus,bonusPointsSystem,dreamTeamCount,nowCost,costChangeEvent,costChangeStart,selectedByPercent,valueForm,valueSeason,transfersIn,transfersInEvent,transfersOut,transfersOutEvent,influence,creativity,threat,ictIndex,expectedGoals,expectedAssists,expectedGoalInvolvements,expectedGoalsConceded,expectedGoalsPer90,expectedAssistsPer90,expectedGoalInvolvementsPer90,expectedGoalsConcededPer90,goalsConcededPer90,startsPer90,cleanSheetsPer90
729,288,5,Conor,Coady,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.3,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
730,289,1,Patson,Daka,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
731,289,5,Patson,Daka,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
732,290,1,Bobby,De Cordova-Reid,3,11,85,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,53,-1,-2,0.1,0.1,0.9,0,0,0,0,4,2.8,4.0,1.1,0.06,0.01,0.07,1.04,0,0,0,0,0,0,0
733,290,5,Bobby,De Cordova-Reid,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,-1,-2,0.1,0.1,0.9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
734,291,1,Wout,Faes,2,11,90,0,1,0,0,0,1,0,0,0,1,0,0,0,7,0,41,0,1,13.4,0.3,2.9,0,0,0,0,15,0.3,0.0,1.6,0.0,0.0,0.0,1.23,0,0,0,0,0,0,0
735,291,5,Wout,Faes,2,11,90,0,2,0,0,0,1,0,0,0,0,0,0,0,10,0,41,0,1,13.4,0.3,2.9,0,0,0,0,25,1.4,6.0,3.3,0.06,0.06,0.12,1.1,0,0,0,0,0,0,0
736,292,1,Michael,Golding,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
737,292,5,Michael,Golding,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
738,293,1,Mads,Hermansen,1,11,90,0,3,0,0,0,1,0,0,0,0,0,5,0,15,0,45,0,0,0.5,0.4,2.4,0,0,0,0,41,0.0,0.0,4.2,0.0,0.0,0.0,1.23,0,0,0,0,0,0,0
739,293,5,Mads,Hermansen,1,11,90,0,3,0,0,0,1,0,0,0,0,0,4,0,12,0,45,0,0,0.5,0.4,2.4,0,0,0,0,36,0.1,0.0,3.6,0.0,0.0,0.0,1.1,0,0,0,0,0,0,0
740,294,1,Daniel,Iversen,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.7,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
741,294,5,Daniel,Iversen,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.7,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
742,295,1,James,Justin,2,11,90,0,2,0,0,0,1,0,0,0,0,0,0,0,15,0,45,0,0,0.3,0.3,1.6,0,0,0,0,24,9.1,5.0,3.8,0.06,0.01,0.07,1.23,0,0,0,0,0,0,0
743,295,5,James,Justin,2,11,90,0,2,0,0,0,1,0,0,0,0,0,0,0,19,0,45,0,0,0.3,0.3,1.6,0,0,0,0,22,16.3,0.0,3.9,0.0,0.02,0.02,1.1,0,0,0,0,0,0,0
744,296,1,Victor,Kristiansen,2,11,90,0,2,0,0,0,1,0,0,0,0,0,0,0,9,0,45,0,0,0.1,0.3,1.3,0,0,0,0,22,8.9,0.0,3.1,0.0,0.03,0.03,1.23,0,0,0,0,0,0,0
745,296,5,Victor,Kristiansen,2,11,90,0,2,0,0,0,1,0,0,0,0,0,0,0,15,0,45,0,0,0.1,0.3,1.3,0,0,0,0,17,15.7,0.0,3.3,0.0,0.11,0.11,1.1,0,0,0,0,0,0,0
746,297,1,Wanya,Marçal-Madivádua,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
747,297,5,Wanya,Marçal-Madivádua,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
748,298,1,Stephy,Mavididi,3,11,11,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,53,0,-2,0.4,1.1,3.8,0,0,0,0,6,14.1,0.0,2.0,0.0,0.03,0.03,0.25,0,0,0,0,0,0,0
749,298,5,Stephy,Mavididi,3,11,89,0,10,1,0,0,1,0,0,0,0,0,0,3,38,0,53,0,-2,0.4,1.1,3.8,0,0,0,0,50,25.9,52.0,12.8,0.29,0.31,0.6,1.02,0,0,0,0,0,0,0
750,299,1,Kasey,McAteer,3,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,49,0,-1,0.0,0.1,0.6,0,0,0,0,4,0.1,4.0,0.8,0.02,0.0,0.02,0.19,0,0,0,0,0,0,0
751,299,5,Kasey,McAteer,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,0.0,0.1,0.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
752,300,1,Wilfred,Ndidi,3,11,90,0,2,0,0,0,1,0,0,0,0,0,0,0,14,0,50,0,0,0.6,1.0,3.8,0,0,0,0,24,1.1,23.0,4.8,0.07,0.01,0.08,1.23,0,0,0,0,0,0,0
753,300,5,Wilfred,Ndidi,3,11,90,0,2,0,0,0,1,0,0,0,0,0,0,0,17,0,50,0,0,0.6,1.0,3.8,0,0,0,0,17,6.4,26.0,4.9,0.08,0.04,0.12,1.1,0,0,0,0,0,0,0
754,301,1,Caleb,Okoli,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.3,0.2,0.8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
755,301,5,Caleb,Okoli,2,11,90,0,2,0,0,0,1,0,0,0,0,0,0,0,10,0,40,0,0,0.3,0.2,0.8,0,0,0,0,22,0.2,4.0,2.6,0.08,0.0,0.08,1.1,0,0,0,0,0,0,0
756,302,1,Ricardo,Barbosa Pereira,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-1,-2,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
757,302,5,Ricardo,Barbosa Pereira,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-1,-2,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
758,303,1,Harry,Souttar,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
759,303,5,Harry,Souttar,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
760,304,1,Jakub,Stolarczyk,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
761,304,5,Jakub,Stolarczyk,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
762,305,1,Luke,Thomas,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.5,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
763,305,5,Luke,Thomas,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.5,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
764,306,1,Jamie,Vardy,4,11,78,0,8,1,0,0,1,0,0,0,0,0,0,2,33,0,57,0,2,11.2,0.6,3.7,0,0,0,0,40,0.1,54.0,9.5,0.8,0.0,0.8,0.98,0,0,0,0,0,0,0
765,306,5,Jamie,Vardy,4,11,82,0,2,0,0,0,1,0,0,0,0,0,0,0,5,0,57,0,2,11.2,0.6,3.7,0,0,0,0,0,1.2,8.0,0.8,0.0,0.01,0.01,1.02,0,0,0,0,0,0,0
766,307,1,Jannik,Vestergaard,2,11,90,0,2,0,0,0,1,0,0,0,0,0,0,0,6,0,40,0,0,2.8,0.0,0.5,0,0,0,0,15,0.3,0.0,1.6,0.0,0.0,0.0,1.23,0,0,0,0,0,0,0
767,307,5,Jannik,Vestergaard,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2.8,0.0,0.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
768,308,1,Danny,Ward,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
769,308,5,Danny,Ward,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
770,309,1,Harry,Winks,3,11,90,0,2,0,0,0,1,0,0,0,0,0,0,0,17,0,45,0,0,14.7,0.4,2.0,0,0,0,0,18,15.9,0.0,3.5,0.0,0.03,0.03,1.23,0,0,0,0,0,0,0
771,309,5,Harry,Winks,3,11,90,0,2,0,0,0,1,0,0,0,0,0,0,0,16,0,45,0,0,14.7,0.4,2.0,0,0,0,0,19,48.4,1.0,6.9,0.02,0.18,0.2,1.1,0,0,0,0,0,0,0
772,310,1,Alisson,Ramses Becker,1,12,90,0,7,0,0,1,0,0,0,0,0,0,2,1,28,0,55,0,0,10.7,0.7,4.2,0,0,0,0,18,0.0,0.0,1.8,0.0,0.0,0.0,0.45,0,0,0,0,0,0,0
773,310,5,Alisson,Ramses Becker,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,10.7,0.7,4.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
774,311,1,Trent,Alexander-Arnold,2,12,76,0,8,0,0,1,0,0,0,0,0,0,0,2,31,0,71,0,1,32.2,0.8,4.5,0,0,0,0,9,43.7,3.0,5.6,0.06,1.0,1.06,0.41,0,0,0,0,0,0,0
775,311,5,Trent,Alexander-Arnold,2,12,90,0,11,0,1,1,0,0,0,0,0,0,0,2,39,0,71,0,1,32.2,0.8,4.5,0,0,0,0,35,26.0,2.0,6.3,0.0,0.13,0.13,1.08,0,0,0,0,0,0,0
776,312,1,Stefan,Bajčetić Maquieira,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
777,312,5,Stefan,Bajčetić Maquieira,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
778,313,1,Conor,Bradley,2,12,13,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,48,0,-2,0.4,0.2,0.8,0,0,0,0,7,1.9,40.0,4.9,0.24,0.02,0.26,0.04,0,0,0,0,0,0,0
779,313,5,Conor,Bradley,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,-2,0.4,0.2,0.8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
780,314,1,Fábio,Freitas Gouveia Carvalho,3,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,48,0,-2,0.9,0.3,1.2,0,0,0,0,2,0.3,0.0,0.3,0.0,0.0,0.0,0.56,0,0,0,0,0,0,0
781,314,4,Fábio,Freitas Gouveia Carvalho,3,4,18,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,48,0,-2,0.9,0.3,1.2,0,0,0,0,2,0.1,0.0,0.2,0.0,0.0,0.0,1.09,0,0,0,0,0,0,0
782,314,5,Fábio,Freitas Gouveia Carvalho,3,4,86,0,2,0,0,0,3,0,0,0,0,0,0,0,18,0,48,0,-2,0.9,0.3,1.2,0,0,0,0,9,22.1,8.0,4.0,0.0,0.34,0.34,3.52,0,0,0,0,0,0,0
783,315,1,Bobby,Clark,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
784,315,5,Bobby,Clark,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
785,316,1,Darwin,Núñez Ribeiro,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,-3,2.4,0.3,1.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
786,316,5,Darwin,Núñez Ribeiro,4,12,71,0,6,1,0,1,0,0,0,0,0,0,0,0,29,0,72,0,-3,2.4,0.3,1.2,0,0,0,0,43,2.3,45.0,9.1,0.31,0.01,0.32,0.54,0,0,0,0,0,0,0
787,317,1,Diogo,Teixeira da Silva,3,12,78,0,8,1,0,1,0,0,0,0,0,0,0,0,24,0,75,-1,0,12.1,0.3,2.4,0,0,0,0,36,4.9,41.0,8.3,0.95,0.04,0.99,0.41,0,0,0,0,0,0,0
788,317,5,Diogo,Teixeira da Silva,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,-1,0,12.1,0.3,2.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
789,318,1,Ben,Doak,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
790,318,5,Ben,Doak,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
791,319,1,Harvey,Elliott,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,-3,0.3,0.0,0.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
792,319,5,Harvey,Elliott,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,-3,0.3,0.0,0.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
793,320,1,Endo,Wataru,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,-1,-2,0.2,0.0,0.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
794,320,5,Endo,Wataru,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,-1,-2,0.2,0.0,0.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
795,321,1,Cody,Gakpo,4,12,11,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,72,0,-3,1.9,0.1,0.6,0,0,0,0,0,1.8,6.0,0.8,0.0,0.0,0.0,0.04,0,0,0,0,0,0,0
796,321,5,Cody,Gakpo,4,12,18,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,72,0,-3,1.9,0.1,0.6,0,0,0,0,7,30.8,6.0,4.4,0.07,0.09,0.16,0.55,0,0,0,0,0,0,0
797,322,1,Joe,Gomez,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,-1,-2,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
798,322,5,Joe,Gomez,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,-1,-2,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
799,323,1,Ryan,Gravenberch,3,12,90,0,3,0,0,1,0,0,0,0,0,0,0,0,6,0,50,0,0,0.7,0.4,2.4,0,0,0,0,6,10.4,0.0,1.7,0.0,0.39,0.39,0.45,0,0,0,0,0,0,0
800,323,5,Ryan,Gravenberch,3,12,90,0,3,0,0,1,0,0,0,0,0,0,0,0,24,0,50,0,0,0.7,0.4,2.4,0,0,0,0,24,15.6,7.0,4.7,0.02,0.09,0.11,1.08,0,0,0,0,0,0,0
801,324,1,Curtis,Jones,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,-2,0.1,0.1,0.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
802,324,5,Curtis,Jones,3,12,29,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,53,0,-2,0.1,0.1,0.4,0,0,0,0,11,1.2,5.0,1.8,0.14,0.01,0.15,0.55,0,0,0,0,0,0,0
803,325,1,Caoimhin,Kelleher,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,-1,0.5,0.5,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
804,325,5,Caoimhin,Kelleher,1,12,90,0,9,0,0,1,0,0,0,0,0,0,7,1,38,0,44,0,-1,0.5,0.5,2.0,0,0,0,0,49,0.0,0.0,5.0,0.0,0.0,0.0,1.08,0,0,0,0,0,0,0
805,326,1,Ibrahima,Konaté,2,12,45,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,51,0,1,7.3,1.1,4.7,0,0,0,0,14,0.3,0.0,1.5,0.0,0.0,0.0,0.15,0,0,0,0,0,0,0
806,326,5,Ibrahima,Konaté,2,12,90,0,8,0,1,1,0,0,0,0,1,0,0,0,36,0,51,0,1,7.3,1.1,4.7,0,0,0,0,48,11.2,0.0,6.0,0.0,0.03,0.03,1.08,0,0,0,0,0,0,0
807,327,1,Luis,Díaz,3,12,90,0,3,0,0,1,0,0,0,0,0,0,0,0,13,0,79,1,4,30.4,1.5,6.5,0,0,0,0,9,37.1,31.0,7.8,0.46,0.38,0.84,0.45,0,0,0,0,0,0,0
808,327,5,Luis,Díaz,3,12,71,0,16,2,0,1,0,0,0,0,0,0,0,3,59,0,79,1,4,30.4,1.5,6.5,0,0,0,0,78,15.8,60.0,15.4,0.59,0.09,0.68,0.54,0,0,0,0,0,0,0
809,328,1,Mohamed,Salah,3,12,90,0,14,1,1,1,0,0,0,0,0,0,0,3,38,0,128,1,3,45.8,0.7,3.8,0,0,0,0,58,24.4,70.0,15.2,0.7,0.15,0.85,0.45,0,0,0,0,0,0,0
810,328,5,Mohamed,Salah,3,12,90,0,6,0,1,1,0,0,0,0,0,0,0,0,31,0,128,1,3,45.8,0.7,3.8,0,0,0,0,42,68.3,90.0,20.0,0.61,0.17,0.78,1.08,0,0,0,0,0,0,0
811,329,1,Alexis,Mac Allister,3,12,90,0,3,0,0,1,0,0,0,0,0,0,0,0,7,0,63,-1,-2,1.9,0.4,2.1,0,0,0,0,2,9.3,7.0,1.9,0.1,0.06,0.16,0.45,0,0,0,0,0,0,0
812,329,5,Alexis,Mac Allister,3,12,90,0,3,0,0,1,0,0,0,0,0,0,0,0,26,0,63,-1,-2,1.9,0.4,2.1,0,0,0,0,28,29.2,17.0,7.4,0.03,0.23,0.26,1.08,0,0,0,0,0,0,0
813,330,1,James,McConnell,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
814,330,5,James,McConnell,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
815,331,1,Tyler,Morton,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
816,331,5,Tyler,Morton,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
817,332,1,Nathaniel,Phillips,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
818,332,5,Nathaniel,Phillips,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
819,333,1,Jarell,Quansah,2,12,45,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,41,-1,-4,1.6,0.0,0.2,0,0,0,0,15,0.5,0.0,1.6,0.0,0.0,0.0,0.31,0,0,0,0,0,0,0
820,333,5,Jarell,Quansah,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,-1,-4,1.6,0.0,0.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
821,334,1,Rhys,Williams,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
822,334,5,Rhys,Williams,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
823,335,1,Andrew,Robertson,2,12,78,0,6,0,0,1,0,0,0,0,0,0,0,0,24,0,60,0,0,7.6,0.8,4.2,0,0,0,0,12,17.1,4.0,3.3,0.0,0.13,0.13,0.41,0,0,0,0,0,0,0
824,335,5,Andrew,Robertson,2,12,90,0,6,0,0,1,0,0,0,0,0,0,0,0,33,0,60,0,0,7.6,0.8,4.2,0,0,0,0,12,24.1,4.0,4.0,0.08,0.02,0.1,1.08,0,0,0,0,0,0,0
825,336,1,Dominik,Szoboszlai,3,12,90,0,7,0,1,1,0,0,0,0,0,0,0,1,28,0,65,0,0,2.4,0.5,2.9,0,0,0,0,10,41.2,15.0,6.7,0.15,0.24,0.39,0.45,0,0,0,0,0,0,0
826,336,5,Dominik,Szoboszlai,3,12,60,0,3,0,0,1,0,0,0,0,0,0,0,0,11,0,65,0,0,2.4,0.5,2.9,0,0,0,0,0,6.0,3.0,0.9,0.04,0.02,0.06,0.54,0,0,0,0,0,0,0
827,337,1,Konstantinos,Tsimikas,2,12,11,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,47,0,-3,0.2,0.1,0.6,0,0,0,0,1,1.2,0.0,0.3,0.0,0.01,0.01,0.04,0,0,0,0,0,0,0
828,337,5,Konstantinos,Tsimikas,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-3,0.2,0.1,0.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
829,338,1,Sepp,van den Berg,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1.4,0.2,0.8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
830,338,4,Sepp,van den Berg,2,4,90,0,1,0,0,0,2,0,0,0,0,0,0,0,10,0,40,0,0,1.4,0.2,0.8,0,0,0,0,15,0.9,2.0,1.8,0.0,0.0,0.0,2.17,0,0,0,0,0,0,0
831,338,5,Sepp,van den Berg,2,4,90,0,1,0,0,0,3,0,0,0,0,0,0,0,4,0,40,0,0,1.4,0.2,0.8,0,0,0,0,25,11.4,2.0,3.9,0.0,0.21,0.21,3.52,0,0,0,0,0,0,0
832,339,1,Virgil,van Dijk,2,12,90,0,6,0,0,1,0,0,0,0,0,0,0,0,24,0,60,0,0,15.0,0.8,4.3,0,0,0,0,8,1.5,4.0,1.4,0.0,0.01,0.01,0.45,0,0,0,0,0,0,0
833,339,5,Virgil,van Dijk,2,12,90,0,6,0,0,1,0,0,0,0,0,0,0,0,28,0,60,0,0,15.0,0.8,4.3,0,0,0,0,18,0.7,0.0,1.9,0.0,0.0,0.0,1.08,0,0,0,0,0,0,0
834,340,1,Manuel,Akanji,2,13,90,0,6,0,0,1,0,0,0,0,0,0,0,0,28,0,55,0,0,5.3,0.2,2.2,0,0,0,0,16,1.6,0.0,1.8,0.0,0.01,0.01,1.01,0,0,0,0,0,0,0
835,340,5,Manuel,Akanji,2,13,90,0,1,0,0,0,2,0,0,0,0,0,0,0,13,0,55,0,0,5.3,0.2,2.2,0,0,0,0,28,62.2,8.0,9.9,0.03,0.31,0.34,0.65,0,0,0,0,0,0,0
836,341,1,Nathan,Aké,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,-2,1.1,0.1,0.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
837,341,5,Nathan,Aké,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,-2,1.1,0.1,0.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
838,342,1,Bernardo,Veiga de Carvalho e Silva,3,13,90,0,6,0,1,1,0,0,0,0,0,0,0,0,26,0,65,-1,0,5.5,0.5,2.6,0,0,0,0,32,38.1,30.0,10.0,0.13,0.2,0.33,1.01,0,0,0,0,0,0,0
